,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actors,directors
314,tm173066,The Interpreter,MOVIE,"After Silvia Broome, an interpreter at United Nations headquarters, overhears plans of an assassination, an American Secret Service agent is sent to investigate.",2005,PG-13,128,"['thriller', 'crime', 'european']","['GB', 'US', 'FR', 'DE']",,tt0373926,6.4,106781.0,12.694,6.299,"['Nicole Kidman', 'Sean Penn', 'Yvan Attal', 'Clyde Kusatsu', 'Catherine Keener', 'Jesper Christensen', 'Earl Cameron', 'George Harris', 'Michael Wright', 'Eric Keenleyside', 'Hugo Speer', 'Maz Jobrani', 'Yusuf Gatewood', 'Curtiss Cook', 'Byron Utley', 'Robert Clohessy', 'Terry Serpico', 'Vladimir Bibic', 'David Zayas', 'Pat Kiernan', 'Margot Staub', 'Sydney Pollack', 'John Di Benedetto', 'Gerry Robert Byrne', 'Okwui Okpokwasili', 'Lynne Deragon', 'Christopher Evan Welch', 'Tsai Chin', 'Francine Roussel', 'Enid Graham', 'Bridget L. Doerksen', 'Ana Maria Lupo', 'Sophie Traub', 'Monty Ashton-Lewis', 'Diane Winter', 'Lisa Marie Palmieri', 'Brevard Hudson', 'Michael Arthur', 'Hélène Cardona', 'Wayne Chang', 'Dana Eskelson', 'David Fonteno', 'Manuel Mawelele', 'Adrian Martinez', 'Patrick Ssenjovu']",['Sydney Pollack']
315,tm118637,John Q,MOVIE,"John Quincy Archibald is a father and husband whose son is diagnosed with an enlarged heart and then finds out he cannot receive a transplant because HMO insurance will not cover it. Therefore, he decides to take a hospital full of patients hostage until the hospital puts his son's name on the donor's list.",2002,PG-13,116,"['drama', 'thriller', 'crime']",['US'],,tt0251160,7.0,133215.0,32.229,7.121,"['Denzel Washington', 'James Woods', 'Kimberly Elise', 'Robert Duvall', 'Shawn Hatosy', 'Eddie Griffin', 'Kevin Connolly', 'Ethan Suplee', 'Ray Liotta', 'Anne Heche', 'Daniel E. Smith', 'David Thornton', 'Laura Harring', 'Heather Wahlquist', 'Paul Johansson', 'Obba Babatundé', 'Troy Byer', 'Troy Winbush', 'Martha Chaves', 'Gabriela Oltean', 'Barry G. King', 'Larissa Laskin', 'Vanessa Branch', 'Stephanie Moore', 'James Finnerty', 'Michael Jaye', 'Yanna McIntosh', 'Linda Massad', 'Lester Mathews', 'Noam Jenkins', 'Allegra Fulton', 'Darrin Brown', 'Shera Danese', 'Kirsta Teague', 'Rick Sood', 'Scott Bloom', 'Dina Spybey-Waters', 'Carlos Diaz', 'Joe Duer', 'Simon Sinn', 'Jeff Douglas', 'Keram Malicki-Sánchez', 'Philip Williams', 'Nigel Shawn Williams', 'Frank Cassavetes', 'Colin Evans', 'Angelo Tsarouchas', 'Marcia Johnson', 'Vijay Mehta', 'Andrew Schaff', 'Malcolm Nefsky', 'Jay Leno', 'Gloria Allred', 'Larry King', 'Arianna Huffington', 'Ted Demme', 'Nas', 'Bill Maher', 'Claire Rankin', 'Philip Craig', 'Gerry Quigley']",['Nick Cassavetes']
316,tm142564,3 Idiots,MOVIE,"Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's sexy daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.",2009,PG-13,170,"['drama', 'comedy']",['IN'],,tt1187043,8.4,390739.0,44.999,8.0,"['Aamir Khan', 'Sharman Joshi', 'R. Madhavan', 'Kareena Kapoor Khan', 'Boman Irani', 'Omi Vaidya', 'Farida Dadi', 'Parikshat Sahni', 'Amardeep Jha', 'Mukund Bhatt', 'Mona Singh', 'Olivier Lafont', 'Achyut Potdar', 'Chaitali Bose', 'Jayant Kripalani', 'Akhil Mishra', 'Atul Tiwari', 'Rajeev Ravindranathan', 'Supriya Shukla', 'Rahul Kumar', 'Javed Jaffrey', 'Ali Fazal', 'Arun Bali']",['Rajkumar Hirani']
317,tm57190,The One,MOVIE,A sheriff's deputy fights an alternate universe version of himself who grows stronger with each alternate self he kills.,2001,PG-13,87,"['thriller', 'action', 'scifi']",['US'],,tt0267804,5.9,92007.0,21.223,6.1,,['Simon Purse']
318,ts21706,H2O: Just Add Water,SHOW,H2O: Just Add Water revolves around three teenage girls facing everyday teen problems with an added twist: they cope with the burden of growing a giant fin and transforming into mermaids whenever they come in contact with water.,2006,TV-PG,25,"['scifi', 'drama', 'family', 'fantasy']",['AU'],3.0,tt0491603,7.2,15179.0,30.832,7.8,"['Phoebe Tonkin', 'Cariba Heine', 'Indiana Evans', 'Luke Mitchell', 'Burgess Abernethy']",
319,tm137362,The Texas Chainsaw Massacre,MOVIE,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a chainsaw-wielding killer and his family of equally psychopathic killers.",2003,R,98,"['horror', 'crime']",['US'],,tt0324216,6.2,141736.0,80.47,6.2,"['Jessica Biel', 'Jonathan Tucker', 'Andrew Bryniarski', 'Erica Leerhsen', 'Eric Balfour', 'Mike Vogel', 'R. Lee Ermey', 'David Dorfman', 'Lauren German', 'Heather Kafka', 'Terrence Evans', 'Marietta Marich', 'John Larroquette', 'Kathy Lamkin', 'Brad Leland', 'Harry Jay Knowles']",['Marcus Nispel']
320,ts24028,Still Game,SHOW,Cult Scottish comedy about the lives of two OAP's (Old Age Pensioners) Jack and Victor and their views on how it used to be in the old days and how bad it is now in the fictional town of Craiglang.,2002,TV-14,29,"['comedy', 'european']",['GB'],9.0,tt0281491,8.9,7689.0,5.128,8.3,"['Ford Kiernan', 'Greg Hemphill', 'Paul Riley', 'Jane McCarry', 'Sanjeev Kohli', 'Gavin Mitchell', 'Mark Cox']",
321,tm148379,The Cat in the Hat,MOVIE,"Conrad and Sally Walden are home alone with their pet fish. It is raining outside, and there is nothing to do. Until The Cat in the Hat walks in the front door. He introduces them to their imagination, and at first it's all fun and games, until things get out of hand, and The Cat must go, go, go, before their parents get back.",2003,PG,82,"['family', 'fantasy', 'comedy', 'action']",['US'],,tt0312528,4.0,82684.0,66.8,5.3,"['Mike Myers', 'Dakota Fanning', 'Spencer Breslin', 'Kelly Preston', 'Alec Baldwin', 'Amy Hill', 'Sean Hayes', 'Danielle C. Ryan', 'Taylor Rice', 'Brittany Oaks', 'Talia-Lynn Prairie', 'Dan Castellaneta', 'Victor Brandt', 'Daran Norris', 'Frank Welker', 'Clint Howard', 'Paige Hurd', 'Steven Anthony Lawrence', 'Paris Hilton', 'Candace Brown', 'Stephen Hibbert']",['Bo Welch']
322,tm137342,Tears of the Sun,MOVIE,"Navy SEAL Lieutenant A.K. Waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. When the democratic government of Nigeria collapses and the country is taken over by a ruthless military dictator, Waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a Doctors Without Borders physician.",2003,R,121,"['war', 'action', 'drama', 'thriller']",['US'],,tt0314353,6.6,121957.0,43.254,6.797,"['Bruce Willis', 'Monica Bellucci', 'Cole Hauser', 'Eamonn Walker', 'Johnny Messner', 'Nick Chinlund', 'Tom Skerritt', 'Akosua Busia', 'Chad Smith', 'Charles Ingram', 'Paul Francis', 'Malick Bowens', 'Awaovieyi Agie', 'Ida Onyango', 'Benjamin Ochieng', 'Kanayo Chiemelu', 'Hadar Busia-Singleton', 'Fabrice Yahve Habimana Jr.', 'Sammi Rotibi', 'Jimmy Jean-Louis', 'Fionnula Flanagan', ""Cornelia Hayes O'Herlihy"", 'Pierrino Mascarino', 'Peter Mensah', 'Howard Mungo', 'Cle Shaheed Sloan', 'Allison Dean', 'Rodney Charles', 'Jewel McDonald', 'Harry Van Gorkum', 'Michael Clossin']",['Antoine Fuqua']
323,tm90864,Due Date,MOVIE,"Peter Highman must scramble across the US in five days to be present for the birth of his first child. He gets off to a bad start when his wallet and luggage are stolen, and put on the 'no-fly' list. Peter embarks on a terrifying journey when he accepts a ride from an actor.",2010,R,95,"['comedy', 'drama']",['US'],,tt1231583,6.5,341390.0,36.06,6.3,"['Robert Downey Jr.', 'Zach Galifianakis', 'Michelle Monaghan', 'Jamie Foxx', 'Juliette Lewis', 'RZA', 'Danny McBride', 'Todd Phillips', 'Charlie Sheen', 'Jon Cryer', 'Matt Walsh', 'Brody Stevens', 'Jakob Ulrich', 'Naiia Ulrich', 'Bobby Tisdale', 'Nathalie Fay', 'Sharon Conley', 'Keegan-Michael Key', 'Paul Renteria', 'Emily Wagner', 'Steven M. Gagnon', 'Marco Rodríguez', 'Mimi Kennedy', 'Tymberlee Hill', 'Aaron Lustig', 'Haji Abdullah', 'Jeremy Ambler', 'Madeline Brumby', 'Tony Folden', 'Joseph Harold', 'Sarah Reagin']",['Todd Phillips']
324,ts21740,Black Butler,SHOW,"In Victorian-era London, on the night of Ciel Phantomhive's tenth birthday a fire destroyed his manor and killed both of his parents. In a moment of death Ceil strikes a deal with a demon, his soul in exchange for revenge. This demon becomes his butler and calls himself by name of Sebastian Michaelis, to protect and serve Ciel until the deal has been completed. One month after the fire Ciel returns from being missing, with his new butler Sebastian. Ceil is now the head of the Phantomhive corporation, handling all business affairs as well as the work as the Queen of England’s guard dog and looking for his parents murders.",2008,TV-MA,25,"['scifi', 'animation', 'drama', 'thriller', 'comedy', 'fantasy', 'action', 'horror', 'crime']",['JP'],3.0,tt1316554,8.2,1877.0,36.122,7.5,"['Maaya Sakamoto', 'Daisuke Ono', 'Jun Fukuyama', 'Junichi Suwabe', 'Yukari Tamura', 'Yuki Kaji', 'Hisayoshi Suganuma', 'Koji Yusa', 'Emiri Kato', 'Shunji Fujimura', 'Akiko Yajima', 'Hiroki Touchi', 'Romi Park', 'Noriaki Sugiyama', 'Satoshi Hino', 'Takafumi Yamaguchi', 'Yutaka Aoyama', 'Hiroki Yasumoto', 'Shinnosuke Tachibana']",
325,tm32144,We Are Marshall,MOVIE,"When a plane crash claims the lives of members of the Marshall University football team and some of its fans, the team's new coach and his surviving players try to keep the football program alive.",2006,PG,131,"['drama', 'sport']",['US'],,tt0758794,7.0,61345.0,13.173,6.9,"['Matthew McConaughey', 'Matthew Fox', 'Anthony Mackie', 'David Strathairn', 'Ian McShane', 'Kate Mara', 'January Jones', 'Kate Kneeland', 'Wes Brown', 'L. Warren Young', 'Andrew Wilson Williams', 'Huntley Ritter', 'Nina Jones', 'Tommy Cresswell', 'Brian Geraghty', 'Arlen Escarpeta', 'Kimberly Williams-Paisley', 'Bobby Jordan']",['McG']
326,tm141707,Blood and Bone,MOVIE,"In Los Angeles, an ex-con takes the underground fighting world by storm in his quest to fulfill a promise to a dead friend.",2009,R,93,"['thriller', 'sport', 'action', 'crime', 'drama']",['US'],,tt0346631,6.7,33051.0,33.787,7.4,"['Michael Jai White', 'Julian Sands', 'Eamonn Walker', 'Dante Basco', 'Nona Gaye', 'Gina Carano', 'Michelle Belegrin', 'Bob Sapp', 'Dick Anthony Williams', 'Ron Yuan', 'Kimbo Slice', 'Maurice Smith', 'Kevin Phillips', 'Ernest Miller', 'Francis Capra', 'Sala Baker', 'Matt Mullins', 'David Chan Cordeiro', 'Arnold Chon', 'Sam Hargrave', 'Khristian Lupo', 'Tim Storms', 'Michelle Lee', 'Daniel Arrias']",['Ben Ramsey']
327,tm150214,Freddy vs. Jason,MOVIE,"In an attempt to free himself from a state of forgotten limbo, evil dream-demon Freddy Krueger devises a plan to manipulate un-dead mass murderer Jason Voorhees  into slicing-and-dicing his way through the teenage population of Springwood.  But when the master of dreams loses control of his monster, a brutal fight to the death is the only way out.",2003,R,97,"['horror', 'action']","['IT', 'US']",,tt0329101,5.7,118925.0,65.747,6.0,"['Robert Englund', 'Monica Keena', 'Ken Kirzinger', 'Joëlle Antonissen', 'Jason Ritter', 'Katharine Isabelle', 'Lochlyn Munro', 'Kelly Rowland', 'Chris Marquette', 'Brendan Fletcher', 'Kyle Labine', 'Tom Butler', 'David Kopp', 'Paula Shaw', 'Jesse Hutch', 'Zack Ward', 'Garry Chalk', 'Brent Chapman', 'Spencer Stump', 'Alistair Abell', 'Robert Shaye', 'Chris Gauthier', 'Colby Johannson', 'Kimberley Warnat', 'Kevin Hansen', 'Alex Green', 'Odessa Munroe', 'Jamie Mayo', 'Blake Mawson', 'Viv Leacock', 'Tony Willett', 'Claire Riley', 'Sharon Peters', 'Sarah-Anne Hepher', 'Kirsti Forbes', 'Taryn McCulloch', 'Eileen Pedde', 'Sean Tyler Foley', 'Jacqueline Stewart', 'Laura Boddington', 'Colton Shock', 'Spencer Doduk', 'Anysha Berthot', 'Evangeline Lilly']",['Ronny Yu']
328,tm81030,The Golden Compass,MOVIE,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.",2007,PG-13,113,"['action', 'fantasy', 'family']","['GB', 'US']",,tt0385752,6.1,187485.0,20.255,6.0,"['Nicole Kidman', 'Daniel Craig', 'Dakota Blue Richards', 'Ben Walker', 'Freddie Highmore', 'Ian McKellen', 'Eva Green', 'Jim Carter', 'Tom Courtenay', 'Ian McShane', 'Sam Elliott', 'Christopher Lee', 'Kristin Scott Thomas', 'Edward de Souza', 'Kathy Bates', 'Simon McBurney', 'Jack Shepherd', 'Magda Szubanski', 'Derek Jacobi', 'Clare Higgins', 'Charlie Rowe', 'Steven Loton', 'Michael Antoniou', 'Mark Mottram', 'Paul Antony-Barber', 'Jason Watkins', 'Jody Halse', 'Hattie Morahan', 'John Bett', 'John Franklyn-Robbins', 'Jonathan Laury', 'Tommy Luther', 'James Rawlings', 'Joao de Sousa', 'Habib Nasib Nader', 'Theo Fraser Steele', 'Bill Hurst', 'Elliot Cowan', 'Sam Hoare', 'Thomas Arnold', 'David Garrick', 'Brian Nickels', 'Gary Kane', 'Alfred Harmsworth', 'Charles Evanson', 'Patrick Cleary', 'Tarek Khalil', 'Madrios Ohannessian', 'Sandra Wolfe', 'Hewson Osbourne', 'Albert Kenrick', 'John Cartier', 'Chris Abbott', 'Alexander Mercury', 'David Forman', 'Spencer Wilding']",['Gábor Csupó']
329,ts687,The 4400,SHOW,"4400 centers on the return of 4400 people who, previously presumed dead or reported missing, reappear on Earth. Though they have not aged physically, some of them seem to have deeper alterations ranging from superhuman strength to an unexplained healing touch. A government agency is formed to track the 4400 people after one of them commits a murder.",2004,TV-14,44,"['drama', 'scifi', 'thriller']",['US'],4.0,tt0389564,7.3,45249.0,37.169,7.2,"['Jacqueline McKenzie', 'Joel Gretsch', 'Patrick John Flueger', 'Megalyn Echikunwoke', 'Chad Faust', 'Billy Campbell', 'Jenni Baird', 'Conchita Campbell']",
330,tm147211,The Men Who Stare at Goats,MOVIE,"A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to be a former member of the U.S. Army's New Earth Army, a unit that employs paranormal powers in their missions.",2009,R,94,"['comedy', 'war']","['US', 'GB']",,tt1234548,6.2,132177.0,19.022,6.0,"['George Clooney', 'Ewan McGregor', 'Jeff Bridges', 'Kevin Spacey', 'Robert Patrick', 'Stephen Lang', 'Waleed Zuaiter', 'Stephen Root', 'Glenn Morshower', 'Nick Offerman', 'Tim Griffin', 'Rebecca Mader', 'Jacob Browne', 'Todd Lawson LaTourrette', 'Brad Grunberg', 'Elsa Villafane', 'Fawad Siddiqui', 'Samuel Ray Gates', 'McCaleb Burnett', 'Robert Curtis Brown', 'Hrach Titizian', 'Shafik N. Bahou', 'Christopher Maher', 'Matt Newton', 'Kevin Wiggins', 'JJ Raschel', 'Arron Shiver', 'Jaime Margarida', 'William Sterchi', 'Drew Seltzer', 'Sean Curley', 'Michael-David Aragon', 'Morse Bicknell', 'Kevin Geer', 'Chick Bernhard']",['Grant Heslov']
331,ts31514,Strawberry Shortcake,SHOW,"Strawberry and her friends, including her sister, Apple Dumplin', and her pony, Honey Pie, embark on sweet-smelling adventures in Strawberryland.",2003,TV-Y,23,"['animation', 'family']",['US'],4.0,tt1190823,7.0,13.0,31.584,6.9,"['Sarah Heinke', 'Rachel Ware', 'Anna Jordan', 'Samantha Triba', 'James Street', 'DeJare Barfield', 'Nils Haaland']",
332,ts33559,Shaun the Sheep,SHOW,"Shaun the Sheep thinks and acts like a person in a barnyard, which usually gets him into trouble. The farmer's sheepdog, Bitzer, tries to keep Shaun and his friends out of trouble. The farmer is oblivious to the humanlike features of his flock, who are like one big, happy family.",2007,TV-G,7,"['animation', 'comedy', 'family', 'european']",['GB'],6.0,tt0983983,8.1,28.0,31.375,7.9,,
333,tm78671,Cleaner,MOVIE,"Single father and former cop Tom Cutler has an unusual occupation: he cleans up death scenes. But when he's called in to sterilize a wealthy suburban residence after a brutal shooting, Cutler is shocked to learn he may have unknowingly erased crucial evidence, entangling himself in a dirty criminal cover-up.",2007,R,88,"['thriller', 'crime']",['US'],,tt0896798,6.1,42285.0,11.509,6.0,"['Samuel L. Jackson', 'Ed Harris', 'Eva Mendes', 'Luis Guzmán', 'Keke Palmer', 'Maggie Lawson', 'Jose Pablo Cantillo', 'Robert Forster', 'Terry Milam', 'Marc Macaulay', 'Edrick Browne', 'Ritchie Montgomery', 'Patrick Kirton', 'Peyton Wetzel', 'Linda Leonard', 'Yuriana Kim', 'Sarah Ann Schultz', 'Peter Franzén', 'Christa Campbell', 'Jada K. Cox', 'Sara Jane Henriques', 'Jackson Hurst', 'Rosalind Rubin', 'Mike Guy', 'Richard Folmer', 'James Barnes', 'Angelina Rivera', 'Ron Jacobsohn', 'Lili Asvar', 'John T. Billingsley', 'Heather Bloom', 'Kip Cummings', 'Jon Dainty', 'Brad Dison', 'Rex Dukes', 'Tammy Eaton', 'Ron Fagan', 'Ted Ferguson', 'Rosemary Garris', 'Chuck Halley', 'Michael J. Hebert', 'Rodney Hill Jr.', 'Walt Hollis', 'Josh Madden', 'Mike Martindale', 'Amy McGee-Harrell', 'Terry Milam', 'Desi Page', 'Mark Robin Price', 'Bill Stinchcomb']",['Renny Harlin']
334,ts26322,Toradora!,SHOW,"Ryūji Takasu is a gentle high school student with a love for housework; but in contrast to his kind nature, he has an intimidating face that often gets him labeled as a delinquent. On the other hand is Taiga Aisaka, a small, doll-like student who is anything but a cute and fragile girl. Equipped with a wooden katana and feisty personality, Taiga is known throughout the school as the ""Palmtop Tiger."" One day, an embarrassing mistake causes the two students to cross paths. Ryūji discovers that Taiga actually has a sweet side: she has a crush on the popular vice president, Yūsaku Kitamura, who happens to be his best friend. But things only get crazier when Ryūji reveals that he has a crush on Minori Kushieda—Taiga's best friend! Toradora! is a romantic comedy that follows this odd duo as they embark on a quest to help each other with their respective crushes, forming an unlikely alliance in the process.",2008,TV-14,30,"['animation', 'comedy', 'drama', 'romance']",['JP'],2.0,tt1279024,8.0,14828.0,24.352,8.5,"['Rie Kugimiya', 'Yui Horie', 'Hiroyuki Yoshino', 'Eri Kitamura', 'Hirofumi Nojima', 'Ai Nonaka', 'Kazuyuki Okitsu', 'Junji Majima', 'Yuko Kaida', 'Rie Tanaka', 'Sayaka Ohara', 'Kana Asumi']",
335,ts12815,Big Time Rush,SHOW,"Four teenage friends move from Minneapolis to Los Angeles to form a potential chart-topping boy band after Kendall is inadvertently discovered by an eccentric record executive, Gustavo Rocque. As they seize this opportunity of a lifetime, these friends embark on an exciting comedy and music-filled journey to prove to themselves and their record label that they are serious about their new career choice.",2009,TV-G,25,"['family', 'comedy']",['US'],4.0,tt1131746,6.3,12288.0,55.706,8.774,"['Kendall Schmidt', 'Logan Henderson', 'James Maslow', 'Carlos PenaVega', 'Stephen Kramer Glickman', 'Ciara Bravo', 'Tanya Chisholm']",
